Timestamp,IR,BPM,HR
2025-07-11 17:42:22,120309.0,72.82,86.0
2025-07-11 17:42:22,120162.0,72.82,86.0
2025-07-11 17:42:22,120020.0,72.82,86.0
2025-07-11 17:42:22,119930.0,87.72,91.0
2025-07-11 17:42:22,119859.0,87.72,91.0
2025-07-11 17:42:22,119922.0,87.72,91.0
2025-07-11 17:42:22,119864.0,87.72,91.0
2025-07-11 17:42:22,119847.0,87.72,91.0
2025-07-11 17:42:22,119807.0,87.72,91.0
2025-07-11 17:42:22,119845.0,87.72,91.0
2025-07-11 17:42:22,119852.0,87.72,91.0
2025-07-11 17:42:22,120065.0,87.72,91.0
2025-07-11 17:42:23,120067.0,87.72,91.0
2025-07-11 17:42:23,120061.0,87.72,91.0
2025-07-11 17:42:23,120099.0,87.72,91.0
2025-07-11 17:42:23,120116.0,87.72,91.0
2025-07-11 17:42:23,120103.0,87.72,91.0
2025-07-11 17:42:23,120093.0,87.72,91.0
2025-07-11 17:42:23,120167.0,87.72,91.0
2025-07-11 17:42:23,120152.0,87.72,91.0
2025-07-11 17:42:23,120145.0,87.72,91.0
2025-07-11 17:42:23,120126.0,87.72,91.0
2025-07-11 17:42:23,120278.0,87.72,91.0
2025-07-11 17:42:23,120126.0,87.72,91.0
2025-07-11 17:42:23,119945.0,87.72,91.0
2025-07-11 17:42:23,119726.0,87.72,91.0
2025-07-11 17:42:23,119603.0,87.72,91.0
2025-07-11 17:42:23,119579.0,87.72,91.0
2025-07-11 17:42:23,119552.0,87.72,91.0
2025-07-11 17:42:23,119500.0,87.72,91.0
2025-07-11 17:42:23,119475.0,87.72,91.0
2025-07-11 17:42:23,119503.0,87.72,91.0
2025-07-11 17:42:23,119739.0,87.72,91.0
2025-07-11 17:42:23,119820.0,87.72,91.0
2025-07-11 17:42:23,119805.0,87.72,91.0
2025-07-11 17:42:23,119823.0,87.72,91.0
2025-07-11 17:42:23,119870.0,87.72,91.0
2025-07-11 17:42:23,119905.0,87.72,91.0
2025-07-11 17:42:23,119908.0,87.72,91.0
2025-07-11 17:42:23,119922.0,87.72,91.0
2025-07-11 17:42:23,120008.0,87.72,91.0
2025-07-11 17:42:23,120063.0,87.72,91.0
2025-07-11 17:42:23,120088.0,87.72,91.0
2025-07-11 17:42:23,120371.0,87.72,91.0
2025-07-11 17:42:24,120324.0,87.72,91.0
2025-07-11 17:42:24,120210.0,87.72,91.0
2025-07-11 17:42:24,120047.0,87.72,91.0
2025-07-11 17:42:24,119817.0,87.72,91.0
2025-07-11 17:42:24,119674.0,87.72,91.0
2025-07-11 17:42:24,119606.0,42.55,81.0
2025-07-11 17:42:24,119630.0,42.55,81.0
2025-07-11 17:42:24,119628.0,42.55,81.0
2025-07-11 17:42:24,119609.0,42.55,81.0
2025-07-11 17:42:24,119599.0,42.55,81.0
2025-07-11 17:42:24,119818.0,42.55,81.0
2025-07-11 17:42:24,119892.0,42.55,81.0
2025-07-11 17:42:24,119906.0,42.55,81.0
2025-07-11 17:42:24,119917.0,42.55,81.0
2025-07-11 17:42:24,119933.0,42.55,81.0
2025-07-11 17:42:24,120029.0,42.55,81.0
2025-07-11 17:42:24,120048.0,42.55,81.0
2025-07-11 17:42:24,120097.0,42.55,81.0
2025-07-11 17:42:24,120123.0,42.55,81.0
2025-07-11 17:42:24,120197.0,42.55,81.0
2025-07-11 17:42:24,120419.0,42.55,81.0
2025-07-11 17:42:24,120425.0,42.55,81.0
2025-07-11 17:42:24,120422.0,42.55,81.0
2025-07-11 17:42:24,120331.0,42.55,81.0
2025-07-11 17:42:24,120192.0,96.15,74.0
2025-07-11 17:42:24,119997.0,96.15,74.0
2025-07-11 17:42:24,119823.0,96.15,74.0
2025-07-11 17:42:24,119705.0,96.15,74.0
2025-07-11 17:42:24,119702.0,96.15,74.0
2025-07-11 17:42:24,119662.0,96.15,74.0
2025-07-11 17:42:24,119649.0,96.15,74.0
2025-07-11 17:42:25,119784.0,96.15,74.0
2025-07-11 17:42:25,119832.0,96.15,74.0
2025-07-11 17:42:25,119847.0,96.15,74.0
2025-07-11 17:42:25,119936.0,96.15,74.0
2025-07-11 17:42:25,119930.0,96.15,74.0
2025-07-11 17:42:25,119914.0,96.15,74.0
2025-07-11 17:42:25,119956.0,96.15,74.0
2025-07-11 17:42:25,119978.0,96.15,74.0
2025-07-11 17:42:25,119995.0,96.15,74.0
2025-07-11 17:42:25,119992.0,96.15,74.0
2025-07-11 17:42:25,120041.0,96.15,74.0
2025-07-11 17:42:25,119940.0,96.15,74.0
2025-07-11 17:42:25,119801.0,96.15,74.0
2025-07-11 17:42:25,119527.0,96.15,74.0
2025-07-11 17:42:25,119113.0,96.15,74.0
2025-07-11 17:42:25,118604.0,96.15,74.0
2025-07-11 17:42:25,118104.0,96.15,74.0
2025-07-11 17:42:25,117297.0,96.15,74.0
2025-07-11 17:42:25,115342.0,96.15,74.0
2025-07-11 17:42:25,111864.0,96.15,74.0
2025-07-11 17:42:25,89152.0,96.15,74.0
2025-07-11 17:42:25,41863.0,96.15,74.0
2025-07-11 17:42:25,1650.0,96.15,74.0
2025-07-11 17:42:25,1393.0,96.15,74.0
2025-07-11 17:42:25,1235.0,96.15,74.0
2025-07-11 17:42:25,1136.0,96.15,74.0
2025-07-11 17:42:25,1012.0,96.15,74.0
2025-07-11 17:42:25,910.0,96.15,74.0
2025-07-11 17:42:25,912.0,96.15,74.0
2025-07-11 17:42:25,1078.0,96.15,74.0
2025-07-11 17:42:25,937.0,96.15,74.0
2025-07-11 17:42:25,839.0,96.15,74.0
2025-07-11 17:42:25,786.0,96.15,74.0
2025-07-11 17:42:25,805.0,96.15,74.0
2025-07-11 17:42:26,764.0,96.15,74.0
2025-07-11 17:42:26,761.0,96.15,74.0
2025-07-11 17:42:26,806.0,96.15,74.0
2025-07-11 17:42:26,765.0,96.15,74.0
2025-07-11 17:42:26,799.0,96.15,74.0
2025-07-11 17:42:26,810.0,96.15,74.0
2025-07-11 17:42:26,795.0,96.15,74.0
2025-07-11 17:42:26,772.0,96.15,74.0
2025-07-11 17:42:26,814.0,96.15,74.0
2025-07-11 17:42:26,798.0,96.15,74.0
2025-07-11 17:42:26,794.0,96.15,74.0
2025-07-11 17:42:26,787.0,96.15,74.0
2025-07-11 17:42:26,841.0,96.15,74.0
2025-07-11 17:42:26,834.0,96.15,74.0
2025-07-11 17:42:26,838.0,96.15,74.0
2025-07-11 17:42:26,829.0,96.15,74.0
2025-07-11 17:42:26,842.0,96.15,74.0
2025-07-11 17:42:26,913.0,96.15,74.0
2025-07-11 17:42:26,922.0,96.15,74.0
2025-07-11 17:42:26,928.0,96.15,74.0
2025-07-11 17:42:26,941.0,96.15,74.0
2025-07-11 17:42:26,1010.0,96.15,74.0
2025-07-11 17:42:26,1022.0,96.15,74.0
2025-07-11 17:42:26,1016.0,96.15,74.0
2025-07-11 17:42:26,1047.0,96.15,74.0
2025-07-11 17:42:26,1086.0,96.15,74.0
2025-07-11 17:42:26,1096.0,96.15,74.0
2025-07-11 17:42:26,1108.0,96.15,74.0
2025-07-11 17:42:26,1153.0,96.15,74.0
2025-07-11 17:42:26,1168.0,96.15,74.0
2025-07-11 17:42:26,1147.0,96.15,74.0
2025-07-11 17:42:26,981.0,96.15,74.0
2025-07-11 17:42:26,995.0,96.15,74.0
2025-07-11 17:42:26,985.0,96.15,74.0
2025-07-11 17:42:26,1034.0,96.15,74.0
2025-07-11 17:42:27,1029.0,96.15,74.0
2025-07-11 17:42:27,1027.0,96.15,74.0
2025-07-11 17:42:27,1029.0,96.15,74.0
2025-07-11 17:42:27,1059.0,96.15,74.0
2025-07-11 17:42:27,1001.0,96.15,74.0
2025-07-11 17:42:27,960.0,96.15,74.0
2025-07-11 17:42:27,1011.0,96.15,74.0
2025-07-11 17:42:27,1009.0,96.15,74.0
2025-07-11 17:42:27,1010.0,96.15,74.0
2025-07-11 17:42:27,1050.0,96.15,74.0
2025-07-11 17:42:27,1468.0,96.15,74.0
2025-07-11 17:42:27,1458.0,96.15,74.0
2025-07-11 17:42:27,1467.0,96.15,74.0
2025-07-11 17:42:27,1432.0,96.15,74.0
2025-07-11 17:42:27,1678.0,96.15,74.0
2025-07-11 17:42:27,1667.0,96.15,74.0
2025-07-11 17:42:27,1641.0,96.15,74.0
2025-07-11 17:42:27,1578.0,96.15,74.0
2025-07-11 17:42:27,1568.0,96.15,74.0
2025-07-11 17:42:27,1683.0,96.15,74.0
2025-07-11 17:42:27,1830.0,96.15,74.0
2025-07-11 17:42:27,1893.0,96.15,74.0
2025-07-11 17:42:27,1927.0,96.15,74.0
2025-07-11 17:42:27,2031.0,96.15,74.0
2025-07-11 17:42:27,1666.0,96.15,74.0
2025-07-11 17:42:27,1251.0,96.15,74.0
2025-07-11 17:42:27,997.0,96.15,74.0
2025-07-11 17:42:27,911.0,96.15,74.0
2025-07-11 17:42:27,860.0,96.15,74.0
2025-07-11 17:42:27,887.0,96.15,74.0
2025-07-11 17:42:27,859.0,96.15,74.0
2025-07-11 17:42:27,870.0,96.15,74.0
2025-07-11 17:42:27,860.0,96.15,74.0
2025-07-11 17:42:27,880.0,96.15,74.0
2025-07-11 17:42:28,877.0,96.15,74.0
2025-07-11 17:42:28,866.0,96.15,74.0
2025-07-11 17:42:28,900.0,96.15,74.0
2025-07-11 17:42:28,935.0,96.15,74.0
2025-07-11 17:42:28,963.0,96.15,74.0
2025-07-11 17:42:28,978.0,96.15,74.0
2025-07-11 17:42:28,976.0,96.15,74.0
2025-07-11 17:42:28,956.0,96.15,74.0
2025-07-11 17:42:28,996.0,96.15,74.0
2025-07-11 17:42:28,995.0,96.15,74.0
2025-07-11 17:42:28,990.0,96.15,74.0
2025-07-11 17:42:28,995.0,96.15,74.0
2025-07-11 17:42:28,1063.0,96.15,74.0
2025-07-11 17:42:28,1039.0,96.15,74.0
2025-07-11 17:42:28,1031.0,96.15,74.0
2025-07-11 17:42:28,1023.0,96.15,74.0
2025-07-11 17:42:28,1039.0,96.15,74.0
2025-07-11 17:42:28,1008.0,96.15,74.0
2025-07-11 17:42:28,939.0,96.15,74.0
2025-07-11 17:42:28,956.0,96.15,74.0
2025-07-11 17:42:28,929.0,96.15,74.0
2025-07-11 17:42:28,992.0,96.15,74.0
2025-07-11 17:42:28,948.0,96.15,74.0
2025-07-11 17:42:28,923.0,96.15,74.0
2025-07-11 17:42:28,929.0,96.15,74.0
2025-07-11 17:42:28,962.0,96.15,74.0
2025-07-11 17:42:28,941.0,96.15,74.0
2025-07-11 17:42:28,949.0,96.15,74.0
2025-07-11 17:42:28,969.0,96.15,74.0
2025-07-11 17:42:28,989.0,96.15,74.0
2025-07-11 17:42:28,989.0,96.15,74.0
2025-07-11 17:42:28,957.0,96.15,74.0
2025-07-11 17:42:28,980.0,96.15,74.0
2025-07-11 17:42:28,5688.0,96.15,74.0
2025-07-11 17:42:28,7359.0,96.15,74.0
2025-07-11 17:42:29,9128.0,96.15,74.0
2025-07-11 17:42:29,11402.0,96.15,74.0
2025-07-11 17:42:29,14763.0,96.15,74.0
2025-07-11 17:42:29,19263.0,96.15,74.0
2025-07-11 17:42:29,23638.0,96.15,74.0
2025-07-11 17:42:29,28289.0,96.15,74.0
2025-07-11 17:42:29,31490.0,96.15,74.0
2025-07-11 17:42:29,34082.0,96.15,74.0
2025-07-11 17:42:29,37962.0,96.15,74.0
2025-07-11 17:42:29,44072.0,96.15,74.0
2025-07-11 17:42:29,102924.0,96.15,74.0
2025-07-11 17:42:29,107120.0,96.15,74.0
2025-07-11 17:42:29,110293.0,96.15,74.0
2025-07-11 17:42:29,112649.0,96.15,74.0
2025-07-11 17:42:29,114128.0,96.15,74.0
2025-07-11 17:42:29,115232.0,96.15,74.0
2025-07-11 17:42:29,116186.0,96.15,74.0
2025-07-11 17:42:29,116931.0,96.15,74.0
2025-07-11 17:42:29,117726.0,96.15,74.0
2025-07-11 17:42:29,118867.0,96.15,74.0
2025-07-11 17:42:29,119719.0,96.15,74.0
2025-07-11 17:42:29,112963.0,96.15,74.0
2025-07-11 17:42:29,110977.0,96.15,74.0
2025-07-11 17:42:29,108404.0,96.15,74.0
2025-07-11 17:42:29,106492.0,96.15,74.0
2025-07-11 17:42:29,106754.0,96.15,74.0
2025-07-11 17:42:29,107454.0,96.15,74.0
2025-07-11 17:42:29,109503.0,96.15,74.0
2025-07-11 17:42:29,110950.0,96.15,74.0
2025-07-11 17:42:29,112594.0,96.15,74.0
2025-07-11 17:42:29,115884.0,96.15,74.0
2025-07-11 17:42:29,117643.0,96.15,74.0
2025-07-11 17:42:29,119744.0,96.15,74.0
2025-07-11 17:42:30,119906.0,96.15,74.0
2025-07-11 17:42:30,120038.0,96.15,74.0
2025-07-11 17:42:30,120240.0,96.15,74.0
2025-07-11 17:42:30,120361.0,96.15,74.0
2025-07-11 17:42:30,120422.0,96.15,74.0
2025-07-11 17:42:30,120485.0,96.15,74.0
2025-07-11 17:42:30,120538.0,96.15,74.0
2025-07-11 17:42:30,120471.0,96.15,74.0
2025-07-11 17:42:30,120431.0,96.15,74.0
2025-07-11 17:42:30,120487.0,96.15,74.0
2025-07-11 17:42:30,120433.0,96.15,74.0
2025-07-11 17:42:30,120437.0,96.15,74.0
2025-07-11 17:42:30,120397.0,96.15,74.0
2025-07-11 17:42:30,120358.0,96.15,74.0
2025-07-11 17:42:30,120307.0,96.15,74.0
2025-07-11 17:42:30,120388.0,96.15,74.0
2025-07-11 17:42:30,120334.0,96.15,74.0
2025-07-11 17:42:30,120349.0,96.15,74.0
2025-07-11 17:42:30,120376.0,96.15,74.0
2025-07-11 17:42:30,120414.0,96.15,74.0
2025-07-11 17:42:30,120502.0,96.15,74.0
2025-07-11 17:42:30,120509.0,96.15,74.0
2025-07-11 17:42:30,120476.0,96.15,74.0
2025-07-11 17:42:30,120443.0,96.15,74.0
2025-07-11 17:42:30,120527.0,96.15,74.0
2025-07-11 17:42:30,120502.0,96.15,74.0
2025-07-11 17:42:30,120463.0,96.15,74.0
2025-07-11 17:42:30,120454.0,96.15,74.0
2025-07-11 17:42:30,120515.0,96.15,74.0
2025-07-11 17:42:30,120527.0,96.15,74.0
2025-07-11 17:42:30,120547.0,96.15,74.0
2025-07-11 17:42:30,120690.0,96.15,74.0
2025-07-11 17:42:31,120648.0,96.15,74.0
2025-07-11 17:42:31,120647.0,96.15,74.0
2025-07-11 17:42:31,120630.0,96.15,74.0
2025-07-11 17:42:31,120579.0,96.15,74.0
2025-07-11 17:42:31,120573.0,96.15,74.0
2025-07-11 17:42:31,120624.0,96.15,74.0
2025-07-11 17:42:31,120616.0,96.15,74.0
2025-07-11 17:42:31,120587.0,96.15,74.0
2025-07-11 17:42:31,120555.0,96.15,74.0
2025-07-11 17:42:31,120618.0,96.15,74.0
2025-07-11 17:42:31,120631.0,96.15,74.0
2025-07-11 17:42:31,120691.0,96.15,74.0
2025-07-11 17:42:31,120637.0,96.15,74.0
2025-07-11 17:42:31,120616.0,96.15,74.0
2025-07-11 17:42:31,120628.0,96.15,74.0
2025-07-11 17:42:31,120660.0,96.15,74.0
2025-07-11 17:42:31,120638.0,96.15,74.0
2025-07-11 17:42:31,120618.0,96.15,74.0
2025-07-11 17:42:31,120662.0,96.15,74.0
2025-07-11 17:42:31,120678.0,96.15,74.0
2025-07-11 17:42:31,120657.0,96.15,74.0
2025-07-11 17:42:31,120741.0,96.15,74.0
2025-07-11 17:42:31,120770.0,96.15,74.0
2025-07-11 17:42:31,120793.0,96.15,74.0
2025-07-11 17:42:31,120859.0,96.15,74.0
2025-07-11 17:42:31,120830.0,96.15,74.0
2025-07-11 17:42:31,120826.0,96.15,74.0
2025-07-11 17:42:31,120811.0,96.15,74.0
2025-07-11 17:42:31,120852.0,96.15,74.0
2025-07-11 17:42:31,120826.0,96.15,74.0
2025-07-11 17:42:31,120793.0,96.15,74.0
2025-07-11 17:42:32,120775.0,96.15,74.0
2025-07-11 17:42:32,120728.0,96.15,74.0
2025-07-11 17:42:32,120790.0,96.15,74.0
2025-07-11 17:42:32,120779.0,96.15,74.0
2025-07-11 17:42:32,120739.0,96.15,74.0
2025-07-11 17:42:32,120734.0,96.15,74.0
2025-07-11 17:42:32,120799.0,96.15,74.0
2025-07-11 17:42:32,120781.0,96.15,74.0
2025-07-11 17:42:32,120769.0,96.15,74.0
2025-07-11 17:42:32,120758.0,96.15,74.0
2025-07-11 17:42:32,120777.0,96.15,74.0
2025-07-11 17:42:32,120631.0,96.15,74.0
2025-07-11 17:42:32,120651.0,96.15,74.0
2025-07-11 17:42:32,120634.0,96.15,74.0
2025-07-11 17:42:32,120618.0,96.15,74.0
2025-07-11 17:42:32,120670.0,96.15,74.0
2025-07-11 17:42:32,120684.0,96.15,74.0
2025-07-11 17:42:32,120688.0,96.15,74.0
2025-07-11 17:42:32,120657.0,96.15,74.0
2025-07-11 17:42:32,120690.0,96.15,74.0
2025-07-11 17:42:32,120694.0,96.15,74.0
2025-07-11 17:42:32,120687.0,96.15,74.0
2025-07-11 17:42:32,120673.0,96.15,74.0
2025-07-11 17:42:32,120654.0,96.15,74.0
2025-07-11 17:42:32,120674.0,96.15,74.0
2025-07-11 17:42:32,120708.0,96.15,74.0
2025-07-11 17:42:32,120709.0,96.15,74.0
2025-07-11 17:42:32,120677.0,96.15,74.0
2025-07-11 17:42:32,120708.0,96.15,74.0
2025-07-11 17:42:32,120713.0,96.15,74.0
2025-07-11 17:42:32,120697.0,96.15,74.0
2025-07-11 17:42:32,120671.0,96.15,74.0
2025-07-11 17:42:33,120753.0,96.15,74.0
2025-07-11 17:42:33,120611.0,96.15,74.0
2025-07-11 17:42:33,120667.0,96.15,74.0
2025-07-11 17:42:33,120660.0,96.15,74.0
2025-07-11 17:42:33,120648.0,96.15,74.0
2025-07-11 17:42:33,120649.0,96.15,74.0
2025-07-11 17:42:33,120668.0,96.15,74.0
2025-07-11 17:42:33,120644.0,96.15,74.0
2025-07-11 17:42:33,120645.0,96.15,74.0
2025-07-11 17:42:33,120668.0,96.15,74.0
2025-07-11 17:42:33,120707.0,96.15,74.0
2025-07-11 17:42:33,120684.0,96.15,74.0
2025-07-11 17:42:33,120684.0,96.15,74.0
2025-07-11 17:42:33,120665.0,96.15,74.0
2025-07-11 17:42:33,120650.0,96.15,74.0
2025-07-11 17:42:33,120694.0,96.15,74.0
2025-07-11 17:42:33,120678.0,96.15,74.0
2025-07-11 17:42:33,120663.0,96.15,74.0
2025-07-11 17:42:33,120639.0,96.15,74.0
2025-07-11 17:42:33,120697.0,96.15,74.0
2025-07-11 17:42:33,120659.0,96.15,74.0
2025-07-11 17:42:33,120662.0,96.15,74.0
2025-07-11 17:42:33,120535.0,96.15,74.0
2025-07-11 17:42:33,120520.0,96.15,74.0
2025-07-11 17:42:33,120544.0,96.15,74.0
2025-07-11 17:42:33,120542.0,96.15,74.0
2025-07-11 17:42:33,120540.0,96.15,74.0
2025-07-11 17:42:33,120514.0,96.15,74.0
2025-07-11 17:42:33,120550.0,96.15,74.0
2025-07-11 17:42:33,120554.0,96.15,74.0
2025-07-11 17:42:33,120548.0,96.15,74.0
2025-07-11 17:42:33,120535.0,96.15,74.0
2025-07-11 17:42:34,120587.0,96.15,74.0
2025-07-11 17:42:34,120607.0,96.15,74.0
2025-07-11 17:42:34,120626.0,96.15,74.0
2025-07-11 17:42:34,120605.0,96.15,74.0
2025-07-11 17:42:34,120571.0,96.15,74.0
2025-07-11 17:42:34,120617.0,96.15,74.0
2025-07-11 17:42:34,120624.0,96.15,74.0
2025-07-11 17:42:34,120595.0,96.15,74.0
2025-07-11 17:42:34,120577.0,96.15,74.0
2025-07-11 17:42:34,120626.0,96.15,74.0
2025-07-11 17:42:34,120620.0,96.15,74.0
2025-07-11 17:42:34,120609.0,96.15,74.0
2025-07-11 17:42:34,120539.0,96.15,74.0
2025-07-11 17:42:34,120573.0,96.15,74.0
2025-07-11 17:42:34,120592.0,96.15,74.0
2025-07-11 17:42:34,120648.0,96.15,74.0
2025-07-11 17:42:34,120637.0,96.15,74.0
2025-07-11 17:42:34,120634.0,96.15,74.0
2025-07-11 17:42:34,120643.0,96.15,74.0
2025-07-11 17:42:34,120674.0,96.15,74.0
2025-07-11 17:42:34,120651.0,96.15,74.0
2025-07-11 17:42:34,120641.0,6.11,74.0
2025-07-11 17:42:34,120679.0,6.11,74.0
2025-07-11 17:42:34,120730.0,6.11,74.0
2025-07-11 17:42:34,120801.0,6.11,74.0
2025-07-11 17:42:34,120770.0,6.11,74.0
2025-07-11 17:42:34,120751.0,6.11,74.0
2025-07-11 17:42:34,120716.0,6.11,74.0
2025-07-11 17:42:34,120764.0,6.11,74.0
2025-07-11 17:42:34,120747.0,6.11,74.0
2025-07-11 17:42:34,120723.0,6.11,74.0
2025-07-11 17:42:34,120707.0,6.11,74.0
2025-07-11 17:42:34,120754.0,6.11,74.0
2025-07-11 17:42:35,120757.0,6.11,74.0
2025-07-11 17:42:35,120739.0,6.11,74.0
2025-07-11 17:42:35,120597.0,6.11,74.0
2025-07-11 17:42:35,120570.0,6.11,74.0
2025-07-11 17:42:35,120601.0,6.11,74.0
2025-07-11 17:42:35,120606.0,6.11,74.0
2025-07-11 17:42:35,120571.0,6.11,74.0
2025-07-11 17:42:35,120570.0,6.11,74.0
2025-07-11 17:42:35,120627.0,6.11,74.0
2025-07-11 17:42:35,120655.0,6.11,74.0
2025-07-11 17:42:35,120652.0,6.11,74.0
2025-07-11 17:42:35,120622.0,6.11,74.0
2025-07-11 17:42:35,120644.0,6.11,74.0
2025-07-11 17:42:35,120641.0,6.11,74.0
2025-07-11 17:42:35,120692.0,6.11,74.0
2025-07-11 17:42:35,120678.0,6.11,74.0
2025-07-11 17:42:35,120653.0,6.11,74.0
2025-07-11 17:42:35,120647.0,6.11,74.0
2025-07-11 17:42:35,120702.0,6.11,74.0
2025-07-11 17:42:35,120686.0,6.11,74.0
2025-07-11 17:42:35,120667.0,6.11,74.0
2025-07-11 17:42:35,120678.0,6.11,74.0
2025-07-11 17:42:35,120689.0,6.11,74.0
2025-07-11 17:42:35,120647.0,6.11,74.0
2025-07-11 17:42:35,120573.0,6.11,74.0
2025-07-11 17:42:35,120537.0,6.11,74.0
2025-07-11 17:42:35,120526.0,48.08,68.0
2025-07-11 17:42:35,120560.0,48.08,68.0
2025-07-11 17:42:35,120560.0,48.08,68.0
2025-07-11 17:42:35,120577.0,48.08,68.0
2025-07-11 17:42:35,120572.0,48.08,68.0
2025-07-11 17:42:35,120604.0,48.08,68.0
2025-07-11 17:42:36,120582.0,48.08,68.0
2025-07-11 17:42:36,120553.0,48.08,68.0
2025-07-11 17:42:36,120579.0,48.08,68.0
2025-07-11 17:42:36,120616.0,48.08,68.0
2025-07-11 17:42:36,120666.0,48.08,68.0
2025-07-11 17:42:36,120672.0,48.08,68.0
2025-07-11 17:42:36,120671.0,48.08,68.0
2025-07-11 17:42:36,120640.0,48.08,68.0
2025-07-11 17:42:36,120679.0,48.08,68.0
2025-07-11 17:42:36,120660.0,48.08,68.0
2025-07-11 17:42:36,120663.0,48.08,68.0
2025-07-11 17:42:36,120629.0,48.08,68.0
2025-07-11 17:42:36,120699.0,48.08,68.0
2025-07-11 17:42:36,120655.0,48.08,68.0
2025-07-11 17:42:36,120629.0,48.08,68.0
2025-07-11 17:42:36,120537.0,90.36,69.0
2025-07-11 17:42:36,120553.0,90.36,69.0
2025-07-11 17:42:36,120547.0,90.36,69.0
2025-07-11 17:42:36,120586.0,90.36,69.0
2025-07-11 17:42:36,120564.0,90.36,69.0
2025-07-11 17:42:36,120547.0,90.36,69.0
2025-07-11 17:42:36,120575.0,90.36,69.0
2025-07-11 17:42:36,120627.0,90.36,69.0
2025-07-11 17:42:36,120604.0,90.36,69.0
2025-07-11 17:42:36,120592.0,90.36,69.0
2025-07-11 17:42:36,120629.0,90.36,69.0
2025-07-11 17:42:36,120618.0,90.36,69.0
2025-07-11 17:42:36,120671.0,90.36,69.0
2025-07-11 17:42:36,120668.0,90.36,69.0
2025-07-11 17:42:36,120629.0,90.36,69.0
2025-07-11 17:42:36,120626.0,90.36,69.0
2025-07-11 17:42:36,120689.0,90.36,69.0
2025-07-11 17:42:37,120631.0,90.36,69.0
2025-07-11 17:42:37,120631.0,90.36,69.0
2025-07-11 17:42:37,120633.0,90.36,69.0
2025-07-11 17:42:37,120669.0,90.36,69.0
2025-07-11 17:42:37,120656.0,110.29,86.0
2025-07-11 17:42:37,120503.0,110.29,86.0
2025-07-11 17:42:37,120537.0,110.29,86.0
2025-07-11 17:42:37,120517.0,110.29,86.0
2025-07-11 17:42:37,120558.0,110.29,86.0
2025-07-11 17:42:37,120575.0,110.29,86.0
2025-07-11 17:42:37,120536.0,110.29,86.0
2025-07-11 17:42:37,120514.0,110.29,86.0
2025-07-11 17:42:37,120577.0,110.29,86.0
2025-07-11 17:42:37,120589.0,110.29,86.0
2025-07-11 17:42:37,120572.0,110.29,86.0
2025-07-11 17:42:37,120639.0,110.29,86.0
2025-07-11 17:42:37,120623.0,110.29,86.0
2025-07-11 17:42:37,120615.0,110.29,86.0
2025-07-11 17:42:37,120654.0,110.29,86.0
2025-07-11 17:42:37,120632.0,110.29,86.0
2025-07-11 17:42:37,120624.0,110.29,86.0
2025-07-11 17:42:37,120632.0,110.29,86.0
2025-07-11 17:42:37,120656.0,110.29,86.0
2025-07-11 17:42:37,120665.0,110.29,86.0
2025-07-11 17:42:37,120624.0,110.29,86.0
2025-07-11 17:42:37,120598.0,110.29,86.0
2025-07-11 17:42:37,120513.0,110.29,86.0
2025-07-11 17:42:37,120548.0,72.64,80.0
2025-07-11 17:42:37,120518.0,72.64,80.0
2025-07-11 17:42:37,120516.0,72.64,80.0
2025-07-11 17:42:37,120525.0,72.64,80.0
2025-07-11 17:42:38,120557.0,72.64,80.0
2025-07-11 17:42:38,120530.0,72.64,80.0
2025-07-11 17:42:38,120504.0,72.64,80.0
2025-07-11 17:42:38,120529.0,72.64,80.0
2025-07-11 17:42:38,120528.0,72.64,80.0
2025-07-11 17:42:38,120594.0,72.64,80.0
2025-07-11 17:42:38,120599.0,72.64,80.0
2025-07-11 17:42:38,120579.0,72.64,80.0
2025-07-11 17:42:38,120560.0,72.64,80.0
2025-07-11 17:42:38,120606.0,72.64,80.0
2025-07-11 17:42:38,120597.0,72.64,80.0
2025-07-11 17:42:38,120560.0,72.64,80.0
2025-07-11 17:42:38,120571.0,72.64,80.0
2025-07-11 17:42:38,120632.0,72.64,80.0
2025-07-11 17:42:38,120619.0,72.64,80.0
2025-07-11 17:42:38,120616.0,72.64,80.0
2025-07-11 17:42:38,120526.0,72.64,80.0
2025-07-11 17:42:38,120458.0,72.64,80.0
2025-07-11 17:42:38,120469.0,72.64,80.0
2025-07-11 17:42:38,120483.0,72.64,80.0
2025-07-11 17:42:38,120470.0,72.64,80.0
2025-07-11 17:42:38,120450.0,72.64,80.0
2025-07-11 17:42:38,120500.0,72.64,80.0
2025-07-11 17:42:38,120534.0,72.64,80.0
2025-07-11 17:42:38,120516.0,72.64,80.0
2025-07-11 17:42:38,120529.0,72.64,80.0
2025-07-11 17:42:38,120517.0,72.64,80.0
2025-07-11 17:42:38,120522.0,72.64,80.0
2025-07-11 17:42:38,120568.0,72.64,80.0
2025-07-11 17:42:38,120555.0,72.64,80.0
2025-07-11 17:42:38,120552.0,72.64,80.0
2025-07-11 17:42:38,120560.0,72.64,80.0
2025-07-11 17:42:39,120639.0,72.64,80.0
2025-07-11 17:42:39,120648.0,72.64,80.0
2025-07-11 17:42:39,120659.0,72.64,80.0
2025-07-11 17:42:39,120691.0,72.64,80.0
2025-07-11 17:42:39,120676.0,72.64,80.0
2025-07-11 17:42:39,120735.0,72.64,80.0
2025-07-11 17:42:39,120667.0,45.18,79.0
